,Lat,Long,UHI_value
0,1.1875991821289062,103.55179595947266,0.28314208984375
1,1.1875991821289062,103.55448913574219,0.28765869140625
2,1.1875991821289062,103.55718994140625,0.29071044921875
3,1.1875991821289062,103.55989074707031,0.29193115234375
4,1.1875991821289062,103.56259155273438,0.2940673828125
5,1.1875991821289062,103.56529235839844,0.29644775390625
6,1.1875991821289062,103.5679931640625,0.29931640625
7,1.1875991821289062,103.57069396972656,0.304443359375
8,1.1875991821289062,103.57339477539062,0.312408447265625
9,1.1875991821289062,103.57609558105469,0.32379150390625
10,1.1875991821289062,103.57879638671875,0.332916259765625
11,1.1875991821289062,103.58148956298828,0.3458251953125
12,1.1875991821289062,103.58419036865234,0.36187744140625
13,1.1875991821289062,103.5868911743164,0.3773193359375
14,1.1875991821289062,103.58959197998047,0.3936767578125
15,1.1875991821289062,103.59229278564453,0.408660888671875
16,1.1875991821289062,103.5949935913086,0.421234130859375
17,1.1875991821289062,103.59769439697266,0.43243408203125
18,1.1875991821289062,103.60039520263672,0.442596435546875
19,1.1875991821289062,103.60309600830078,0.44744873046875
20,1.1875991821289062,103.60579681396484,0.4508056640625
21,1.1875991821289062,103.60848999023438,0.450927734375
22,1.1875991821289062,103.61119079589844,0.449005126953125
23,1.1875991821289062,103.6138916015625,0.44464111328125
24,1.1875991821289062,103.61659240722656,0.43829345703125
25,1.1875991821289062,103.61929321289062,0.431396484375
26,1.1875991821289062,103.62199401855469,0.422119140625
27,1.1875991821289062,103.62469482421875,0.411224365234375
28,1.1875991821289062,103.62739562988281,0.39990234375
29,1.1875991821289062,103.63009643554688,0.3890380859375
30,1.1875991821289062,103.63279724121094,0.37744140625
31,1.1875991821289062,103.63549041748047,0.367279052734375
32,1.1875991821289062,103.63819122314453,0.35809326171875
33,1.1875991821289062,103.6408920288086,0.34930419921875
34,1.1875991821289062,103.64359283447266,0.343475341796875
35,1.1875991821289062,103.64629364013672,0.3406982421875
36,1.1875991821289062,103.64899444580078,0.337982177734375
37,1.1875991821289062,103.65169525146484,0.3388671875
38,1.1875991821289062,103.6543960571289,0.342254638671875
39,1.1875991821289062,103.65709686279297,0.34820556640625
40,1.1875991821289062,103.65979766845703,0.35467529296875
41,1.1875991821289062,103.66249084472656,0.364532470703125
42,1.1875991821289062,103.66519165039062,0.37213134765625
43,1.1875991821289062,103.66789245605469,0.37957763671875
44,1.1875991821289062,103.67059326171875,0.38616943359375
45,1.1875991821289062,103.67329406738281,0.391937255859375
46,1.1875991821289062,103.67599487304688,0.396881103515625
47,1.1875991821289062,103.67869567871094,0.40106201171875
48,1.1875991821289062,103.681396484375,0.403900146484375
49,1.1875991821289062,103.68409729003906,0.40435791015625
50,1.1875991821289062,103.68679809570312,0.403839111328125
51,1.1875991821289062,103.68949127197266,0.402099609375
52,1.1875991821289062,103.69219207763672,0.401336669921875
53,1.1875991821289062,103.69489288330078,0.400543212890625
54,1.1875991821289062,103.69759368896484,0.3985595703125
55,1.1875991821289062,103.7002944946289,0.39703369140625
56,1.1875991821289062,103.70299530029297,0.395355224609375
57,1.1875991821289062,103.70569610595703,0.39312744140625
58,1.1875991821289062,103.7083969116211,0.38958740234375
59,1.1875991821289062,103.71109771728516,0.38189697265625
60,1.1875991821289062,103.71379852294922,0.374267578125
61,1.1875991821289062,103.71649169921875,0.36572265625
62,1.1875991821289062,103.71919250488281,0.355438232421875
63,1.1875991821289062,103.72189331054688,0.34417724609375
64,1.1875991821289062,103.72459411621094,0.431365966796875
65,1.1875991821289062,103.727294921875,0.43157958984375
66,1.1875991821289062,103.72999572753906,0.43402099609375
67,1.1875991821289062,103.73269653320312,0.31561279296875
68,1.1875991821289062,103.73539733886719,0.3155517578125
69,1.1875991821289062,103.73809814453125,0.318634033203125
70,1.1875991821289062,103.74079132080078,0.322357177734375
71,1.1875991821289062,103.74349212646484,0.330810546875
72,1.1875991821289062,103.7461929321289,0.34222412109375
73,1.1875991821289062,103.74889373779297,0.358154296875
74,1.1875991821289062,103.75159454345703,0.377227783203125
75,1.1875991821289062,103.7542953491211,0.40167236328125
76,1.1875991821289062,103.75699615478516,0.42413330078125
77,1.1875991821289062,103.75969696044922,0.438934326171875
78,1.1875991821289062,103.76239776611328,0.45269775390625
79,1.1875991821289062,103.76509857177734,0.463287353515625
80,1.1875991821289062,103.76779174804688,0.46917724609375
81,1.1875991821289062,103.77049255371094,0.46966552734375
82,1.1875991821289062,103.773193359375,0.468048095703125
83,1.1875991821289062,103.77589416503906,0.46270751953125
84,1.1875991821289062,103.77859497070312,0.453948974609375
85,1.1875991821289062,103.78129577636719,0.44610595703125
86,1.1875991821289062,103.78399658203125,0.4407958984375
87,1.1875991821289062,103.78669738769531,0.4383544921875
88,1.1875991821289062,103.78939819335938,0.43487548828125
89,1.1875991821289062,103.79209899902344,0.4345703125
90,1.1875991821289062,103.79479217529297,0.4354248046875
91,1.1875991821289062,103.79749298095703,0.437286376953125
92,1.1875991821289062,103.8001937866211,0.437957763671875
93,1.1875991821289062,103.80289459228516,0.4366455078125
94,1.1875991821289062,103.80559539794922,0.4361572265625
95,1.1875991821289062,103.80829620361328,0.4365234375
96,1.1875991821289062,103.81099700927734,0.433746337890625
97,1.1875991821289062,103.8136978149414,0.430816650390625
98,1.1875991821289062,103.81639862060547,0.42828369140625
99,1.1875991821289062,103.81909942626953,0.42474365234375
100,1.1875991821289062,103.82179260253906,0.420867919921875
101,1.1875991821289062,103.82449340820312,0.418060302734375
102,1.1875991821289062,103.82719421386719,0.41259765625
